created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2021-09-16 13:36:06 CST,85,27.5,54.8,,,,,
2021-09-16 13:38:57 CST,86,27.6,53.7,68,,,,
2021-09-16 13:40:29 CST,87,27.9,53.7,68,,,,
2021-09-16 13:42:01 CST,88,27.8,53.0,68,,,,
2021-09-16 13:43:34 CST,89,27.7,53.4,68,,,,
2021-09-16 13:45:16 CST,90,27.4,53.9,68,,,,
2021-09-16 13:48:20 CST,91,27.3,53.7,68,,,,
2021-09-16 13:48:40 CST,92,27.4,53.7,68,,,,
2021-09-16 13:50:12 CST,93,27.4,52.8,68,,,,
2021-09-16 13:51:00 CST,94,27.4,53.7,68,,,,
2021-09-16 13:51:20 CST,95,27.4,54.5,68,,,,
2021-09-16 14:29:02 CST,96,27.4,54.5,68,,,,
2021-09-16 14:29:35 CST,97,27.4,54.5,68,,,,
2021-09-16 14:29:56 CST,98,27.5,52.5,68,,,,
2021-09-16 14:30:30 CST,99,27.5,53.2,68,,,,
2021-09-16 14:31:06 CST,100,27.5,53.2,68,,,,
2021-09-16 14:32:38 CST,101,27.1,52.8,68,,,,
2021-09-16 14:33:53 CST,102,27.1,54.2,68,,,,
2021-09-16 14:34:12 CST,103,26.5,54.1,68,,,,
2021-09-16 14:35:45 CST,104,26.1,56.0,68,,,,
2021-09-16 14:37:55 CST,105,25.8,56.4,68,,,,
2021-09-16 14:41:00 CST,106,25.8,58.8,68,,,,
2021-09-16 14:44:15 CST,107,25.8,58.9,68,,,,
2021-09-16 14:45:57 CST,108,25.1,57.9,68,,,,
2021-09-16 14:47:29 CST,109,25.0,59.4,68,,,,
2021-09-16 14:49:01 CST,110,25.1,60.1,68,,,,
2021-09-16 14:50:33 CST,111,25.1,60.3,68,,,,
2021-09-16 14:50:53 CST,112,25.0,60.2,68,,,,
2021-09-16 14:52:36 CST,113,25.0,60.2,68,,,,
2021-09-16 14:52:55 CST,114,24.8,60.5,68,,,,
2021-09-16 14:55:50 CST,115,24.6,60.5,68,,,,
2021-09-16 14:57:22 CST,116,24.5,60.3,68,,,,
2021-09-16 14:58:54 CST,117,24.2,62.1,68,,,,
2021-09-16 14:59:14 CST,118,24.2,62.2,68,,,,
2021-09-16 15:00:37 CST,119,24.2,62.2,68,,,,
2021-09-16 15:00:52 CST,120,24.0,63.0,68,,,,
2021-09-16 15:01:08 CST,121,24.1,63.1,68,,,,
2021-09-16 15:02:42 CST,122,24.0,63.7,68,,,,
2021-09-16 15:04:14 CST,123,24.1,63.5,68,,,,
2021-09-16 15:05:46 CST,124,24.1,63.1,68,,,,
2021-09-16 15:06:05 CST,125,24.1,63.1,68,,,,
2021-09-16 15:07:26 CST,126,24.1,63.1,68,,,,
2021-09-16 15:07:45 CST,127,24.2,62.4,68,,,,
2021-09-16 15:09:19 CST,128,24.2,63.3,68,,,,
2021-09-16 15:10:40 CST,129,24.2,64.0,68,,,,
2021-09-16 15:12:12 CST,130,24.3,64.4,68,,,,
2021-09-16 15:12:32 CST,131,24.3,64.4,68,,,,
2021-09-16 15:13:55 CST,132,24.4,64.6,68,,,,
2021-09-16 15:15:27 CST,133,24.3,65.0,68,,,,
2021-09-16 15:16:59 CST,134,24.3,65.1,68,,,,
2021-09-16 15:17:19 CST,135,24.1,65.1,68,,,,
2021-09-16 15:18:42 CST,136,24.2,65.6,68,,,,
2021-09-16 15:20:14 CST,137,24.2,65.1,68,,,,
2021-09-16 15:21:46 CST,138,24.0,64.9,68,,,,
2021-09-16 15:22:35 CST,139,24.0,64.9,68,,,,
2021-09-16 15:22:55 CST,140,23.9,65.0,68,,,,
2021-09-16 15:24:18 CST,141,23.8,65.8,68,,,,
2021-09-16 15:25:51 CST,142,23.7,65.9,68,,,,
2021-09-16 15:27:23 CST,143,23.7,66.9,68,,,,
2021-09-16 15:27:42 CST,144,23.7,66.8,68,,,,
2021-09-16 15:28:55 CST,145,23.8,66.5,68,,,,
2021-09-16 15:30:37 CST,146,23.8,67.0,68,,,,
2021-09-16 15:32:09 CST,147,23.4,66.3,68,,,,
2021-09-16 15:32:45 CST,148,23.5,66.6,68,,,,
2021-09-16 15:33:11 CST,149,23.5,66.5,68,,,,
2021-09-16 15:33:31 CST,150,23.4,66.7,68,,,,
2021-09-16 15:35:04 CST,151,23.5,67.3,68,,,,
2021-09-16 15:36:26 CST,152,23.5,67.4,68,,,,
2021-09-16 15:37:46 CST,153,23.2,67.7,68,,,,
2021-09-16 15:39:29 CST,154,23.2,68.2,68,,,,
2021-09-16 15:41:01 CST,155,23.1,68.7,68,,,,
2021-09-16 15:42:34 CST,156,23.2,69.1,68,,,,
2021-09-16 15:42:52 CST,157,23.3,69.3,68,,,,
2021-09-16 15:44:05 CST,158,23.2,69.7,68,,,,
2021-09-16 15:44:25 CST,159,23.3,69.7,68,,,,
2021-09-16 15:45:57 CST,160,23.3,69.5,68,,,,
2021-09-16 15:47:30 CST,161,23.2,69.7,68,,,,
2021-09-16 15:49:02 CST,162,23.4,69.7,68,,,,
2021-09-16 15:50:34 CST,163,23.3,69.5,68,,,,
2021-09-16 15:52:56 CST,164,23.5,69.3,68,,,,
2021-09-16 15:54:29 CST,165,23.6,68.8,68,,,,
2021-09-16 15:56:01 CST,166,23.6,69.0,68,,,,
2021-09-16 15:56:20 CST,167,23.7,69.3,68,,,,
2021-09-16 15:57:44 CST,168,23.8,69.0,68,,,,
2021-09-16 15:59:15 CST,169,23.8,68.4,68,,,,
2021-09-16 15:59:35 CST,170,23.8,68.6,68,,,,
2021-09-16 16:00:58 CST,171,23.5,68.5,68,,,,
2021-09-16 16:02:30 CST,172,23.6,68.0,68,,,,
2021-09-16 16:04:02 CST,173,23.5,68.0,68,,,,
2021-09-16 16:05:51 CST,174,23.4,67.5,68,,,,
2021-09-16 16:08:07 CST,175,23.4,67.5,68,,,,
2021-09-16 16:08:26 CST,176,23.4,67.5,68,,,,
2021-09-16 16:09:49 CST,177,23.2,67.0,68,,,,
2021-09-16 16:11:21 CST,178,23.1,67.1,68,,,,
2021-09-16 16:12:54 CST,179,22.9,67.6,68,,,,
2021-09-16 16:13:13 CST,180,23.0,67.2,68,,,,
2021-09-16 16:14:26 CST,181,23.0,67.2,68,,,,
2021-09-16 16:14:45 CST,182,23.2,67.2,68,,,,
2021-09-16 16:16:08 CST,183,22.9,67.8,68,,,,
2021-09-16 16:17:40 CST,184,22.6,68.6,68,,,,
2021-09-16 16:18:00 CST,185,22.7,69.1,68,,,,
2021-09-16 16:19:13 CST,186,22.4,69.9,68,,,,
2021-09-16 16:19:32 CST,187,22.4,70.1,68,,,,
2021-09-16 16:20:55 CST,188,22.2,70.9,68,,,,
2021-09-16 16:21:54 CST,189,22.2,70.8,68,,,,
2021-09-16 16:23:17 CST,190,22.1,71.0,68,,,,
2021-09-16 16:23:36 CST,191,22.2,70.9,68,,,,
2021-09-16 16:24:59 CST,192,22.2,71.0,68,,,,
2021-09-16 16:26:13 CST,193,22.1,71.0,68,,,,
2021-09-16 16:27:35 CST,194,22.0,70.8,68,,,,
2021-09-16 16:27:55 CST,195,22.1,71.0,68,,,,
2021-09-16 16:31:20 CST,196,22.1,70.6,68,,,,
2021-09-16 16:33:25 CST,197,22.0,71.2,68,,,,
2021-09-16 16:35:07 CST,198,22.0,71.2,68,,,,
2021-09-16 16:36:39 CST,199,22.0,71.3,68,,,,
2021-09-16 16:37:05 CST,200,22.1,71.2,68,,,,
2021-09-16 16:38:58 CST,201,21.9,71.3,68,,,,
2021-09-16 16:40:20 CST,202,21.7,71.3,68,,,,
2021-09-16 16:41:52 CST,203,21.8,71.5,68,,,,
2021-09-16 16:43:24 CST,204,21.9,71.7,68,,,,
2021-09-16 16:43:44 CST,205,21.7,71.6,68,,,,
2021-09-16 16:46:49 CST,206,22.0,72.2,68,,,,
2021-09-16 16:48:11 CST,207,21.7,72.2,68,,,,
2021-09-16 16:51:25 CST,208,21.5,72.2,68,,,,
2021-09-16 16:52:15 CST,209,21.6,72.2,68,,,,
2021-09-16 16:53:48 CST,210,21.7,72.5,68,,,,
2021-09-16 16:54:07 CST,211,21.7,72.3,68,,,,
2021-09-16 16:55:42 CST,212,21.7,72.1,68,,,,
2021-09-16 16:58:44 CST,213,21.6,72.6,68,,,,
2021-09-16 17:00:26 CST,214,21.5,72.7,68,,,,
2021-09-16 17:01:49 CST,215,21.6,72.9,68,,,,
2021-09-16 17:03:41 CST,216,21.6,72.9,68,,,,
2021-09-16 17:05:03 CST,217,21.6,72.9,68,,,,
2021-09-16 17:06:36 CST,218,21.4,73.7,68,,,,
2021-09-16 17:07:25 CST,219,21.5,73.8,68,,,,
2021-09-16 17:07:45 CST,220,21.5,74.0,68,,,,
2021-09-16 17:09:08 CST,221,21.2,75.0,68,,,,
2021-09-16 17:10:40 CST,222,21.3,75.1,68,,,,
2021-09-16 17:12:12 CST,223,21.1,75.6,68,,,,
2021-09-16 17:12:32 CST,224,21.1,75.6,68,,,,
2021-09-16 17:13:55 CST,225,21.0,75.8,68,,,,
2021-09-16 17:15:27 CST,226,21.0,75.7,68,,,,
2021-09-16 17:16:59 CST,227,21.1,75.6,68,,,,
2021-09-16 17:17:19 CST,228,21.1,75.5,68,,,,
2021-09-16 17:20:24 CST,229,21.0,75.3,68,,,,
2021-09-16 17:21:46 CST,230,20.9,75.9,68,,,,
2021-09-16 17:22:06 CST,231,20.8,75.7,68,,,,
2021-09-16 17:23:28 CST,232,20.8,75.8,68,,,,
2021-09-16 17:23:48 CST,233,20.9,76.1,68,,,,
2021-09-16 17:25:11 CST,234,20.7,76.2,68,,,,
2021-09-16 17:26:53 CST,235,20.8,76.4,68,,,,
2021-09-16 17:28:15 CST,236,20.8,76.4,68,,,,
2021-09-16 17:29:57 CST,237,20.8,76.4,68,,,,
2021-09-16 17:31:49 CST,238,20.8,76.5,68,,,,
2021-09-16 17:33:11 CST,239,20.7,76.3,68,,,,
2021-09-16 17:34:54 CST,240,20.7,76.4,68,,,,
2021-09-16 17:36:16 CST,241,20.5,76.8,68,,,,
2021-09-16 17:37:06 CST,242,20.6,76.8,68,,,,
2021-09-16 17:38:39 CST,243,20.5,76.6,68,,,,
2021-09-16 17:40:21 CST,244,20.5,76.3,68,,,,
2021-09-16 17:41:53 CST,245,20.4,76.3,68,,,,
2021-09-16 17:43:25 CST,246,20.5,76.3,68,,,,
2021-09-16 17:45:08 CST,247,20.5,76.3,68,,,,
2021-09-16 17:48:12 CST,248,20.3,76.7,68,,,,
2021-09-16 17:53:09 CST,249,20.3,77.2,68,,,,
2021-09-16 17:54:41 CST,250,20.2,77.4,68,,,,
2021-09-16 17:56:13 CST,251,20.2,77.9,68,,,,
2021-09-16 17:56:32 CST,252,20.1,77.8,68,,,,
2021-09-16 17:58:05 CST,253,20.2,78.0,68,,,,
2021-09-16 17:59:27 CST,254,20.2,77.8,68,,,,
2021-09-16 18:01:00 CST,255,20.2,77.9,68,,,,
2021-09-16 18:01:19 CST,256,20.2,77.9,68,,,,
2021-09-16 18:02:42 CST,257,20.0,78.4,68,,,,
2021-09-16 18:08:19 CST,258,19.9,78.9,68,,,,
2021-09-16 18:09:51 CST,259,19.9,79.1,68,,,,
2021-09-16 18:10:10 CST,260,19.8,79.0,68,,,,
2021-09-16 18:11:33 CST,261,19.9,78.8,68,,,,
2021-09-16 18:13:06 CST,262,19.8,79.0,68,,,,
2021-09-16 18:14:38 CST,263,19.8,79.0,67,,,,
2021-09-16 18:16:21 CST,264,19.8,78.9,67,,,,
2021-09-16 18:18:02 CST,265,19.8,79.0,67,,,,
2021-09-16 18:19:24 CST,266,19.9,78.9,67,,,,
2021-09-16 18:21:06 CST,267,19.8,78.6,67,,,,
2021-09-16 18:23:39 CST,268,19.9,78.7,67,,,,
2021-09-16 18:25:11 CST,269,19.7,78.4,67,,,,
2021-09-16 18:26:33 CST,270,19.9,78.4,67,,,,
2021-09-16 18:28:26 CST,271,19.8,78.4,67,,,,
2021-09-16 18:29:48 CST,272,19.8,78.1,67,,,,
2021-09-16 18:31:20 CST,273,19.8,78.0,67,,,,
2021-09-16 18:34:35 CST,274,19.8,78.1,67,,,,
2021-09-16 18:36:27 CST,275,19.8,78.6,67,,,,
2021-09-16 18:36:56 CST,276,19.9,78.8,67,,,,
2021-09-16 18:37:17 CST,277,19.7,78.6,67,,,,
2021-09-16 18:38:49 CST,278,19.8,78.9,67,,,,
2021-09-16 18:40:13 CST,279,19.9,78.7,67,,,,
2021-09-16 18:41:44 CST,280,19.9,78.6,67,,,,
2021-09-16 18:42:03 CST,281,19.9,78.7,67,,,,
2021-09-16 18:49:41 CST,282,19.7,79.6,67,,,,
2021-09-16 18:50:02 CST,283,19.8,79.6,67,,,,
2021-09-16 18:50:46 CST,284,19.7,79.8,67,,,,
2021-09-16 18:52:07 CST,285,19.7,79.8,67,,,,
2021-09-16 18:52:50 CST,286,19.6,80.2,67,,,,
2021-09-16 18:53:55 CST,287,19.6,80.2,67,,,,
2021-09-16 18:54:43 CST,288,19.7,80.3,67,,,,
2021-09-16 18:56:16 CST,289,19.7,80.5,67,,,,
2021-09-16 18:59:21 CST,290,19.4,81.2,67,,,,
2021-09-16 19:01:03 CST,291,19.4,81.8,67,,,,
2021-09-16 19:05:39 CST,292,19.3,82.5,67,,,,
2021-09-16 19:05:58 CST,293,19.3,82.6,67,,,,
2021-09-16 19:07:18 CST,294,19.2,82.6,67,,,,
2021-09-16 19:08:49 CST,295,19.2,82.6,67,,,,
2021-09-16 19:09:09 CST,296,19.2,82.5,67,,,,
2021-09-16 19:10:32 CST,297,19.2,82.1,67,,,,
2021-09-16 19:12:04 CST,298,19.0,82.3,67,,,,
2021-09-16 19:13:36 CST,299,19.0,82.3,67,,,,
2021-09-16 19:13:56 CST,300,19.1,82.5,67,,,,
2021-09-16 19:14:34 CST,301,19.1,82.4,67,,,,
2021-09-16 19:15:46 CST,302,19.1,82.7,67,,,,
2021-09-16 19:17:29 CST,303,19.2,82.4,67,,,,
2021-09-16 19:19:01 CST,304,19.2,82.5,67,,,,
2021-09-16 19:19:20 CST,305,19.2,83.1,67,,,,
2021-09-16 19:20:44 CST,306,19.2,83.0,67,,,,
2021-09-16 19:22:28 CST,307,19.2,82.8,67,,,,
2021-09-16 19:24:00 CST,308,19.1,82.9,67,,,,
2021-09-16 19:24:19 CST,309,19.2,83.0,67,,,,
2021-09-16 19:25:51 CST,310,19.3,83.4,67,,,,
2021-09-16 19:27:14 CST,311,19.2,83.4,67,,,,
2021-09-16 19:28:47 CST,312,19.2,82.8,67,,,,
2021-09-16 19:29:06 CST,313,19.2,82.9,67,,,,
2021-09-16 19:30:29 CST,314,19.2,82.9,67,,,,
2021-09-16 19:32:01 CST,315,19.1,83.1,67,,,,
2021-09-16 19:33:46 CST,316,19.1,83.3,,,,,
2021-09-16 19:38:21 CST,317,19.0,83.2,,,,,
2021-09-16 19:38:37 CST,318,19.0,83.8,67,,,,
2021-09-16 19:38:53 CST,319,19.1,83.8,67,,,,
2021-09-16 19:52:15 CST,320,18.7,83.6,67,,,,
2021-09-16 19:52:31 CST,321,18.7,83.6,67,,,,
2021-09-16 19:52:47 CST,322,18.6,83.5,67,,,,
2021-09-16 20:05:55 CST,323,18.7,83.2,67,,,,
2021-09-16 20:06:11 CST,324,18.5,83.3,67,,,,
2021-09-16 20:06:27 CST,325,18.5,83.1,67,,,,
2021-09-16 20:41:20 CST,326,18.5,82.1,67,,,,
2021-09-16 20:41:36 CST,327,18.6,82.2,67,,,,
2021-09-16 20:46:19 CST,328,18.5,82.5,67,,,,
2021-09-16 20:46:35 CST,329,18.5,82.5,67,,,,
2021-09-16 20:47:01 CST,330,18.5,82.6,67,,,,
2021-09-16 21:00:09 CST,331,18.3,82.7,67,,,,
2021-09-16 21:00:27 CST,332,18.3,82.1,67,,,,
2021-09-16 21:00:45 CST,333,18.3,82.2,67,,,,
2021-09-16 21:13:23 CST,334,18.1,83.2,67,,,,
2021-09-16 21:13:39 CST,335,18.2,83.0,67,,,,
2021-09-16 21:13:57 CST,336,18.1,83.1,67,,,,
2021-09-16 21:26:49 CST,337,18.0,83.7,67,,,,
2021-09-16 21:27:07 CST,338,18.1,83.8,67,,,,
2021-09-16 21:27:23 CST,339,18.0,83.8,67,,,,
2021-09-16 21:40:13 CST,340,17.8,85.0,67,,,,
2021-09-16 21:40:31 CST,341,17.8,84.8,67,,,,
2021-09-16 21:40:47 CST,342,17.8,84.8,67,,,,
2021-09-16 21:54:09 CST,343,17.8,84.6,67,,,,
2021-09-16 21:54:27 CST,344,17.9,84.5,67,,,,
2021-09-16 21:54:43 CST,345,17.9,84.5,67,,,,
2021-09-16 21:55:03 CST,346,17.9,84.4,67,,,,
2021-09-16 22:08:07 CST,347,17.9,82.7,67,,,,
2021-09-16 22:08:25 CST,348,17.9,83.1,67,,,,
2021-09-16 22:08:53 CST,349,18.0,82.9,67,,,,
2021-09-16 22:21:49 CST,350,17.9,82.3,67,,,,
2021-09-16 22:22:07 CST,351,17.8,82.4,67,,,,
2021-09-16 22:22:23 CST,352,17.9,82.6,67,,,,
2021-09-16 22:35:21 CST,353,17.8,82.4,67,,,,
2021-09-16 22:35:37 CST,354,17.9,82.5,67,,,,
2021-09-16 22:35:53 CST,355,17.8,82.5,67,,,,
2021-09-16 23:02:21 CST,356,17.9,82.0,67,,,,
2021-09-16 23:02:37 CST,357,18.0,81.8,67,,,,
2021-09-16 23:02:55 CST,358,18.1,81.8,67,,,,
2021-09-16 23:03:19 CST,359,17.9,81.7,67,,,,
2021-09-16 23:15:57 CST,360,18.1,81.6,67,,,,
2021-09-16 23:16:13 CST,361,18.1,81.5,67,,,,
2021-09-16 23:16:37 CST,362,18.1,81.5,67,,,,
2021-09-16 23:29:41 CST,363,18.1,81.6,67,,,,
2021-09-16 23:29:59 CST,364,18.0,81.7,67,,,,
2021-09-16 23:30:15 CST,365,18.1,81.8,67,,,,
2021-09-16 23:43:27 CST,366,17.9,82.4,67,,,,
2021-09-16 23:43:43 CST,367,17.8,82.3,67,,,,
2021-09-16 23:43:59 CST,368,17.9,82.4,67,,,,
2021-09-16 23:56:55 CST,369,17.9,82.4,67,,,,
2021-09-16 23:57:11 CST,370,17.8,81.8,67,,,,
2021-09-16 23:57:27 CST,371,17.9,81.8,67,,,,
2021-09-17 00:03:59 CST,372,17.8,81.6,67,,,,
2021-09-17 00:10:45 CST,373,17.8,81.2,67,,,,
2021-09-17 00:11:01 CST,374,17.8,81.1,67,,,,
2021-09-17 00:11:19 CST,375,17.8,81.1,67,,,,
2021-09-17 00:23:58 CST,376,17.9,80.9,67,,,,
2021-09-17 00:24:15 CST,377,17.9,81.2,67,,,,
2021-09-17 00:24:31 CST,378,17.8,81.1,67,,,,
2021-09-17 00:24:47 CST,379,17.9,81.0,67,,,,
2021-09-17 00:37:55 CST,380,17.9,80.6,67,,,,
2021-09-17 00:38:11 CST,381,17.9,81.1,67,,,,
2021-09-17 00:38:29 CST,382,17.9,80.9,67,,,,
2021-09-17 00:51:47 CST,383,17.8,80.4,67,,,,
2021-09-17 00:52:03 CST,384,17.9,80.4,67,,,,
2021-09-17 00:52:19 CST,385,17.8,80.3,67,,,,
2021-09-17 01:05:31 CST,386,17.8,80.3,67,,,,
2021-09-17 01:05:47 CST,387,17.6,80.9,67,,,,
2021-09-17 01:06:03 CST,388,17.7,81.1,67,,,,
2021-09-17 01:19:05 CST,389,17.5,81.1,67,,,,
2021-09-17 01:19:21 CST,390,17.5,81.1,67,,,,
2021-09-17 01:19:37 CST,391,17.4,80.6,67,,,,
2021-09-17 01:32:59 CST,392,17.4,80.7,67,,,,
2021-09-17 01:33:15 CST,393,17.3,80.9,67,,,,
2021-09-17 01:33:33 CST,394,17.4,80.7,67,,,,
2021-09-17 01:46:59 CST,395,17.4,79.4,67,,,,
2021-09-17 01:47:15 CST,396,17.4,79.4,67,,,,
2021-09-17 01:47:31 CST,397,17.5,79.3,67,,,,
2021-09-17 02:00:29 CST,398,17.5,79.3,67,,,,
2021-09-17 02:00:45 CST,399,17.5,79.8,67,,,,
2021-09-17 02:01:01 CST,400,17.4,79.8,67,,,,
2021-09-17 02:14:09 CST,401,17.4,79.5,67,,,,
2021-09-17 02:14:25 CST,402,17.4,79.5,67,,,,
2021-09-17 02:14:41 CST,403,17.4,79.7,67,,,,
2021-09-17 02:14:57 CST,404,17.5,79.8,67,,,,
2021-09-17 02:28:21 CST,405,17.3,79.8,67,,,,
2021-09-17 02:28:37 CST,406,17.4,80.1,67,,,,
2021-09-17 02:28:53 CST,407,17.4,79.8,67,,,,
2021-09-17 02:42:11 CST,408,17.4,80.0,67,,,,
2021-09-17 02:42:27 CST,409,17.4,80.1,67,,,,
2021-09-17 02:42:47 CST,410,17.3,80.0,67,,,,
2021-09-17 02:55:33 CST,411,17.3,80.4,67,,,,
2021-09-17 02:55:51 CST,412,17.3,80.5,67,,,,
2021-09-17 02:56:07 CST,413,17.4,80.5,67,,,,
