created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2021-09-16 03:44:43 CST,48,16.1,82.9,68,,,,
2021-09-16 03:44:59 CST,49,16.1,83.0,68,,,,
2021-09-16 03:45:17 CST,50,16.1,82.9,68,,,,
2021-09-16 03:57:59 CST,51,16.2,82.9,68,,,,
2021-09-16 03:58:15 CST,52,16.2,82.8,68,,,,
2021-09-16 03:58:31 CST,53,16.2,82.8,68,,,,
2021-09-16 04:53:41 CST,54,16.1,84.4,67,,,,
2021-09-16 04:55:37 CST,55,16.1,84.2,67,,,,
2021-09-16 04:55:53 CST,56,16.2,84.2,67,,,,
2021-09-16 04:58:55 CST,57,16.1,84.3,68,,,,
2021-09-16 05:00:09 CST,58,16.1,84.2,68,,,,
2021-09-16 05:00:37 CST,59,16.2,84.2,68,,,,
2021-09-16 05:00:53 CST,60,16.2,84.3,68,,,,
2021-09-16 05:01:11 CST,61,16.1,84.3,68,,,,
2021-09-16 05:01:29 CST,62,16.1,84.3,68,,,,
2021-09-16 05:01:49 CST,63,16.2,84.2,68,,,,
2021-09-16 05:14:05 CST,64,16.2,84.2,68,,,,
2021-09-16 05:14:21 CST,65,16.0,84.4,68,,,,
2021-09-16 05:14:37 CST,66,16.0,84.3,68,,,,
2021-09-16 05:27:19 CST,67,16.2,84.4,68,,,,
2021-09-16 05:27:35 CST,68,16.2,84.3,68,,,,
2021-09-16 05:40:57 CST,69,16.3,84.3,68,,,,
2021-09-16 05:41:13 CST,70,16.4,84.3,68,,,,
2021-09-16 05:41:29 CST,71,16.5,84.3,68,,,,
2021-09-16 05:53:57 CST,72,16.4,84.6,68,,,,
2021-09-16 05:54:13 CST,73,16.6,84.6,68,,,,
2021-09-16 05:54:31 CST,74,16.6,84.5,68,,,,
2021-09-16 05:54:47 CST,75,16.5,84.5,68,,,,
2021-09-16 06:07:15 CST,76,16.8,84.2,68,,,,
2021-09-16 06:07:31 CST,77,16.8,84.2,68,,,,
2021-09-16 06:07:47 CST,78,16.8,84.2,68,,,,
2021-09-16 06:08:03 CST,79,16.8,84.2,68,,,,
2021-09-16 06:20:29 CST,80,17.0,84.0,68,,,,
2021-09-16 06:20:45 CST,81,17.0,83.9,68,,,,
2021-09-16 06:33:41 CST,82,17.3,83.9,68,,,,
2021-09-16 06:33:57 CST,83,17.3,83.9,68,,,,
2021-09-16 06:34:13 CST,84,17.4,83.9,68,,,,
2021-09-16 06:34:41 CST,85,17.3,83.9,68,,,,
2021-09-16 06:47:43 CST,86,17.9,83.0,68,,,,
2021-09-16 06:47:59 CST,87,17.8,83.1,68,,,,
2021-09-16 06:48:15 CST,88,17.9,83.1,68,,,,
2021-09-16 07:01:17 CST,89,18.4,81.8,68,,,,
2021-09-16 07:01:33 CST,90,18.3,81.8,68,,,,
2021-09-16 07:01:49 CST,91,18.4,81.8,68,,,,
2021-09-16 07:02:05 CST,92,18.4,81.8,68,,,,
2021-09-16 07:14:19 CST,93,18.8,80.3,68,,,,
2021-09-16 07:14:35 CST,94,18.6,80.4,68,,,,
2021-09-16 07:14:51 CST,95,18.6,80.3,68,,,,
2021-09-16 10:07:17 CST,96,30.3,48.5,68,,,,
2021-09-16 10:07:38 CST,97,30.4,48.7,68,,,,
2021-09-16 10:09:51 CST,98,30.6,49.0,68,,,,
2021-09-16 10:10:07 CST,99,30.7,48.8,67,,,,
2021-09-16 10:10:23 CST,100,30.6,48.7,67,,,,
2021-09-16 10:10:46 CST,101,30.8,58.8,67,,,,
2021-09-16 10:11:02 CST,102,30.7,48.7,66,,,,
2021-09-16 10:12:13 CST,103,30.5,49.3,67,,,,
2021-09-16 10:15:13 CST,104,30.5,48.3,,,,,
2021-09-16 10:16:28 CST,105,31.1,48.3,,,,,
2021-09-16 10:18:01 CST,106,31.2,46.7,,,,,
2021-09-16 10:19:10 CST,107,31.3,46.5,,,,,
2021-09-16 10:20:32 CST,108,31.7,46.4,,,,,
2021-09-16 10:21:06 CST,109,31.7,46.2,,,,,
2021-09-16 10:22:22 CST,110,31.7,46.3,,,,,
2021-09-16 10:24:13 CST,111,31.9,46.0,,,,,
2021-09-16 10:24:53 CST,112,32.0,45.6,,,,,
2021-09-16 10:26:20 CST,113,32.3,45.2,,,,,
2021-09-16 10:26:49 CST,114,32.5,45.2,,,,,
2021-09-16 10:28:47 CST,115,32.5,44.5,,,,,
2021-09-16 10:29:45 CST,116,32.3,45.1,,,,,
2021-09-16 10:31:42 CST,117,32.6,44.9,,,,,
2021-09-16 10:32:14 CST,118,32.5,44.3,,,,,
2021-09-16 11:06:20 CST,119,34.4,40.2,,,,,
2021-09-16 11:06:50 CST,120,34.4,40.3,,,,,
2021-09-16 11:07:42 CST,121,34.3,40.0,,,,,
2021-09-16 11:08:06 CST,122,34.3,40.0,,,,,
2021-09-16 11:09:29 CST,123,34.3,40.6,,,,,
2021-09-16 11:11:00 CST,124,34.5,40.7,,,,,
2021-09-16 11:12:43 CST,125,34.6,40.7,,,,,
2021-09-16 11:14:26 CST,126,34.8,40.1,,,,,
2021-09-16 11:15:47 CST,127,34.7,40.1,,,,,
2021-09-16 11:17:19 CST,128,34.8,40.6,,,,,
2021-09-16 11:17:39 CST,129,34.7,39.4,,,,,
